"","atm_id","horario","Total_fallas","score","riesgo_fallo"
"5698","3244","Madrugada",2,0.0134228187919463,"Bajo"
"5699","3244","Mañana",1,0.00671140939597315,"Muy bajo"
"5700","3244","Noche",1,0.00671140939597315,"Muy bajo"
"5701","3245","Madrugada",2,0.0134228187919463,"Bajo"
"5702","3245","Mañana",1,0.00671140939597315,"Muy bajo"
"5703","3245","Noche",1,0.00671140939597315,"Muy bajo"
"5704","3245","Tarde",2,0.0134228187919463,"Bajo"
"5705","3246","Mañana",2,0.0134228187919463,"Bajo"
"5706","3246","Noche",2,0.0134228187919463,"Bajo"
"5707","3246","Tarde",4,0.0268456375838926,"Bajo"
"5708","3247","Mañana",13,0.087248322147651,"Moderado"
"5709","3247","Noche",6,0.0402684563758389,"Bajo"
"5710","3247","Tarde",7,0.0469798657718121,"Bajo"
"5711","3248","Madrugada",1,0.00671140939597315,"Muy bajo"
"5712","3248","Mañana",6,0.0402684563758389,"Bajo"
"5713","3248","Noche",2,0.0134228187919463,"Bajo"
"5714","3248","Tarde",1,0.00671140939597315,"Muy bajo"
"5715","3249","Mañana",5,0.0335570469798658,"Bajo"
"5716","3249","Tarde",3,0.0201342281879195,"Bajo"
"5717","3250","Mañana",2,0.0134228187919463,"Bajo"
"5718","3250","Noche",1,0.00671140939597315,"Muy bajo"
"5719","3250","Tarde",1,0.00671140939597315,"Muy bajo"
"5720","3251","Madrugada",1,0.00671140939597315,"Muy bajo"
"5721","3251","Mañana",2,0.0134228187919463,"Bajo"
"5722","3251","Noche",1,0.00671140939597315,"Muy bajo"
"5723","3252","Madrugada",1,0.00671140939597315,"Muy bajo"
"5724","3252","Mañana",1,0.00671140939597315,"Muy bajo"
"5725","3252","Tarde",1,0.00671140939597315,"Muy bajo"
"5726","3253","Madrugada",1,0.00671140939597315,"Muy bajo"
"5727","3253","Mañana",1,0.00671140939597315,"Muy bajo"
"5728","3253","Noche",1,0.00671140939597315,"Muy bajo"
"5729","3253","Tarde",1,0.00671140939597315,"Muy bajo"
"5730","3254","Madrugada",3,0.0201342281879195,"Bajo"
"5731","3254","Mañana",3,0.0201342281879195,"Bajo"
"5732","3254","Noche",1,0.00671140939597315,"Muy bajo"
"5733","3256","Tarde",3,0.0201342281879195,"Bajo"
"5734","3258","Mañana",8,0.0536912751677852,"Moderado"
"5735","3258","Tarde",5,0.0335570469798658,"Bajo"
"5736","3259","Madrugada",1,0.00671140939597315,"Muy bajo"
"5737","3259","Mañana",5,0.0335570469798658,"Bajo"
"5738","3259","Noche",1,0.00671140939597315,"Muy bajo"
"5739","3259","Tarde",7,0.0469798657718121,"Bajo"
"5740","326","Tarde",2,0.0134228187919463,"Bajo"
"5741","3260","Madrugada",3,0.0201342281879195,"Bajo"
"5742","3260","Noche",2,0.0134228187919463,"Bajo"
"5743","3261","Madrugada",1,0.00671140939597315,"Muy bajo"
"5744","3261","Mañana",3,0.0201342281879195,"Bajo"
"5745","3261","Tarde",3,0.0201342281879195,"Bajo"
"5746","3262","Madrugada",4,0.0268456375838926,"Bajo"
"5747","3262","Mañana",6,0.0402684563758389,"Bajo"
"5748","3262","Noche",7,0.0469798657718121,"Bajo"
"5749","3262","Tarde",7,0.0469798657718121,"Bajo"
"5750","3263","Madrugada",4,0.0268456375838926,"Bajo"
"5751","3263","Mañana",1,0.00671140939597315,"Muy bajo"
"5752","3263","Tarde",4,0.0268456375838926,"Bajo"
"5753","3264","Madrugada",4,0.0268456375838926,"Bajo"
"5754","3264","Mañana",1,0.00671140939597315,"Muy bajo"
"5755","3264","Noche",1,0.00671140939597315,"Muy bajo"
"5756","3264","Tarde",2,0.0134228187919463,"Bajo"
"5757","3265","Madrugada",5,0.0335570469798658,"Bajo"
"5758","3265","Mañana",6,0.0402684563758389,"Bajo"
"5759","3265","Noche",2,0.0134228187919463,"Bajo"
"5760","3265","Tarde",8,0.0536912751677852,"Moderado"
"5761","3266","Mañana",1,0.00671140939597315,"Muy bajo"
"5762","3266","Noche",3,0.0201342281879195,"Bajo"
"5763","3266","Tarde",4,0.0268456375838926,"Bajo"
"5764","3267","Mañana",1,0.00671140939597315,"Muy bajo"
"5765","3268","Madrugada",1,0.00671140939597315,"Muy bajo"
"5766","3268","Mañana",1,0.00671140939597315,"Muy bajo"
"5767","3268","Noche",2,0.0134228187919463,"Bajo"
"5768","3268","Tarde",5,0.0335570469798658,"Bajo"
"5769","3269","Mañana",4,0.0268456375838926,"Bajo"
"5770","3269","Noche",1,0.00671140939597315,"Muy bajo"
"5771","3269","Tarde",1,0.00671140939597315,"Muy bajo"
"5772","327","Madrugada",1,0.00671140939597315,"Muy bajo"
"5773","327","Mañana",1,0.00671140939597315,"Muy bajo"
"5774","3270","Madrugada",2,0.0134228187919463,"Bajo"
"5775","3271","Mañana",8,0.0536912751677852,"Moderado"
"5776","3271","Tarde",5,0.0335570469798658,"Bajo"
"5777","3273","Madrugada",3,0.0201342281879195,"Bajo"
"5778","3273","Mañana",3,0.0201342281879195,"Bajo"
"5779","3273","Noche",3,0.0201342281879195,"Bajo"
"5780","3273","Tarde",5,0.0335570469798658,"Bajo"
"5781","3274","Tarde",1,0.00671140939597315,"Muy bajo"
"5782","3275","Mañana",1,0.00671140939597315,"Muy bajo"
"5783","3275","Noche",1,0.00671140939597315,"Muy bajo"
"5784","3276","Tarde",1,0.00671140939597315,"Muy bajo"
"5785","3279","Mañana",1,0.00671140939597315,"Muy bajo"
"5786","3280","Madrugada",6,0.0402684563758389,"Bajo"
"5787","3280","Mañana",3,0.0201342281879195,"Bajo"
"5788","3280","Noche",2,0.0134228187919463,"Bajo"
"5789","3280","Tarde",2,0.0134228187919463,"Bajo"
"5790","3281","Madrugada",3,0.0201342281879195,"Bajo"
"5791","3281","Mañana",1,0.00671140939597315,"Muy bajo"
"5792","3281","Noche",2,0.0134228187919463,"Bajo"
"5793","3282","Mañana",1,0.00671140939597315,"Muy bajo"
"5794","3282","Tarde",2,0.0134228187919463,"Bajo"
"5795","3283","Madrugada",3,0.0201342281879195,"Bajo"
"5796","3283","Noche",1,0.00671140939597315,"Muy bajo"
"5797","3284","Madrugada",1,0.00671140939597315,"Muy bajo"
"5798","3284","Mañana",1,0.00671140939597315,"Muy bajo"
"5799","3285","Madrugada",7,0.0469798657718121,"Bajo"
"5800","3285","Mañana",4,0.0268456375838926,"Bajo"
"5801","3285","Noche",2,0.0134228187919463,"Bajo"
"5802","3285","Tarde",1,0.00671140939597315,"Muy bajo"
"5803","3286","Mañana",7,0.0469798657718121,"Bajo"
"5804","3286","Noche",2,0.0134228187919463,"Bajo"
"5805","3286","Tarde",5,0.0335570469798658,"Bajo"
"5806","3287","Mañana",2,0.0134228187919463,"Bajo"
"5807","3287","Noche",1,0.00671140939597315,"Muy bajo"
"5808","3287","Tarde",5,0.0335570469798658,"Bajo"
"5809","3288","Madrugada",3,0.0201342281879195,"Bajo"
"5810","3288","Mañana",1,0.00671140939597315,"Muy bajo"
"5811","3288","Noche",1,0.00671140939597315,"Muy bajo"
"5812","3288","Tarde",6,0.0402684563758389,"Bajo"
"5813","3289","Madrugada",2,0.0134228187919463,"Bajo"
"5814","3289","Mañana",6,0.0402684563758389,"Bajo"
"5815","3289","Tarde",6,0.0402684563758389,"Bajo"
"5816","329","Madrugada",1,0.00671140939597315,"Muy bajo"
"5817","3290","Madrugada",4,0.0268456375838926,"Bajo"
"5818","3290","Mañana",3,0.0201342281879195,"Bajo"
"5819","3290","Noche",1,0.00671140939597315,"Muy bajo"
"5820","3290","Tarde",1,0.00671140939597315,"Muy bajo"
"5821","3291","Madrugada",2,0.0134228187919463,"Bajo"
"5822","3291","Mañana",7,0.0469798657718121,"Bajo"
"5823","3291","Noche",1,0.00671140939597315,"Muy bajo"
"5824","3291","Tarde",6,0.0402684563758389,"Bajo"
"5825","3292","Madrugada",3,0.0201342281879195,"Bajo"
"5826","3292","Mañana",16,0.10738255033557,"Moderado"
"5827","3292","Noche",14,0.0939597315436242,"Moderado"
"5828","3292","Tarde",37,0.248322147651007,"Alto"
"5829","3293","Madrugada",2,0.0134228187919463,"Bajo"
"5830","3293","Mañana",1,0.00671140939597315,"Muy bajo"
"5831","3293","Noche",2,0.0134228187919463,"Bajo"
"5832","3294","Madrugada",1,0.00671140939597315,"Muy bajo"
"5833","3294","Tarde",1,0.00671140939597315,"Muy bajo"
"5834","3295","Madrugada",5,0.0335570469798658,"Bajo"
"5835","3295","Mañana",4,0.0268456375838926,"Bajo"
"5836","3295","Noche",1,0.00671140939597315,"Muy bajo"
"5837","3295","Tarde",1,0.00671140939597315,"Muy bajo"
"5838","3296","Madrugada",1,0.00671140939597315,"Muy bajo"
"5839","3296","Mañana",1,0.00671140939597315,"Muy bajo"
"5840","3296","Noche",1,0.00671140939597315,"Muy bajo"
"5841","3296","Tarde",1,0.00671140939597315,"Muy bajo"
"5842","3297","Madrugada",1,0.00671140939597315,"Muy bajo"
"5843","3297","Mañana",6,0.0402684563758389,"Bajo"
"5844","3297","Noche",3,0.0201342281879195,"Bajo"
"5845","3297","Tarde",6,0.0402684563758389,"Bajo"
"5846","3298","Noche",2,0.0134228187919463,"Bajo"
"5847","3299","Mañana",2,0.0134228187919463,"Bajo"
"5848","3299","Noche",1,0.00671140939597315,"Muy bajo"
"5849","3299","Tarde",1,0.00671140939597315,"Muy bajo"
"5850","330","Noche",1,0.00671140939597315,"Muy bajo"
"5851","330","Tarde",3,0.0201342281879195,"Bajo"
"5852","3301","Madrugada",1,0.00671140939597315,"Muy bajo"
"5853","3301","Mañana",1,0.00671140939597315,"Muy bajo"
"5854","3301","Tarde",1,0.00671140939597315,"Muy bajo"
"5855","3302","Mañana",1,0.00671140939597315,"Muy bajo"
"5856","3302","Tarde",2,0.0134228187919463,"Bajo"
"5857","3304","Mañana",1,0.00671140939597315,"Muy bajo"
"5858","3304","Noche",1,0.00671140939597315,"Muy bajo"
"5859","3304","Tarde",1,0.00671140939597315,"Muy bajo"
"5860","3305","Mañana",2,0.0134228187919463,"Bajo"
"5861","3305","Tarde",1,0.00671140939597315,"Muy bajo"
"5862","3306","Madrugada",1,0.00671140939597315,"Muy bajo"
"5863","3306","Mañana",1,0.00671140939597315,"Muy bajo"
"5864","3306","Tarde",4,0.0268456375838926,"Bajo"
"5865","3307","Madrugada",2,0.0134228187919463,"Bajo"
"5866","3307","Mañana",5,0.0335570469798658,"Bajo"
"5867","3307","Noche",2,0.0134228187919463,"Bajo"
"5868","3308","Mañana",1,0.00671140939597315,"Muy bajo"
"5869","3308","Tarde",2,0.0134228187919463,"Bajo"
"5870","3309","Mañana",5,0.0335570469798658,"Bajo"
"5871","3309","Noche",2,0.0134228187919463,"Bajo"
"5872","3309","Tarde",16,0.10738255033557,"Moderado"
"5873","331","Madrugada",3,0.0201342281879195,"Bajo"
"5874","331","Mañana",1,0.00671140939597315,"Muy bajo"
"5875","331","Noche",2,0.0134228187919463,"Bajo"
"5876","3310","Mañana",1,0.00671140939597315,"Muy bajo"
"5877","3310","Tarde",2,0.0134228187919463,"Bajo"
"5878","3311","Mañana",1,0.00671140939597315,"Muy bajo"
"5879","3312","Mañana",2,0.0134228187919463,"Bajo"
"5880","3312","Tarde",1,0.00671140939597315,"Muy bajo"
"5881","3313","Tarde",1,0.00671140939597315,"Muy bajo"
"5882","3314","Madrugada",4,0.0268456375838926,"Bajo"
"5883","3314","Mañana",1,0.00671140939597315,"Muy bajo"
"5884","3314","Noche",1,0.00671140939597315,"Muy bajo"
"5885","3314","Tarde",1,0.00671140939597315,"Muy bajo"
"5886","3315","Madrugada",1,0.00671140939597315,"Muy bajo"
"5887","3315","Mañana",3,0.0201342281879195,"Bajo"
"5888","3315","Noche",1,0.00671140939597315,"Muy bajo"
"5889","3315","Tarde",9,0.0604026845637584,"Moderado"
"5890","3316","Tarde",1,0.00671140939597315,"Muy bajo"
"5891","3317","Madrugada",3,0.0201342281879195,"Bajo"
"5892","3317","Mañana",2,0.0134228187919463,"Bajo"
"5893","3317","Noche",2,0.0134228187919463,"Bajo"
"5894","3317","Tarde",2,0.0134228187919463,"Bajo"
"5895","3319","Madrugada",4,0.0268456375838926,"Bajo"
"5896","3319","Mañana",3,0.0201342281879195,"Bajo"
"5897","3319","Noche",1,0.00671140939597315,"Muy bajo"
"5898","332","Madrugada",2,0.0134228187919463,"Bajo"
"5899","332","Noche",3,0.0201342281879195,"Bajo"
"5900","3320","Madrugada",5,0.0335570469798658,"Bajo"
"5901","3320","Noche",1,0.00671140939597315,"Muy bajo"
"5902","3321","Mañana",4,0.0268456375838926,"Bajo"
"5903","3321","Noche",2,0.0134228187919463,"Bajo"
"5904","3321","Tarde",7,0.0469798657718121,"Bajo"
"5905","3322","Madrugada",5,0.0335570469798658,"Bajo"
"5906","3322","Mañana",4,0.0268456375838926,"Bajo"
"5907","3322","Noche",4,0.0268456375838926,"Bajo"
"5908","3322","Tarde",5,0.0335570469798658,"Bajo"
"5909","3323","Noche",1,0.00671140939597315,"Muy bajo"
"5910","3323","Tarde",2,0.0134228187919463,"Bajo"
"5911","3324","Madrugada",4,0.0268456375838926,"Bajo"
"5912","3324","Mañana",1,0.00671140939597315,"Muy bajo"
"5913","3324","Noche",2,0.0134228187919463,"Bajo"
"5914","3324","Tarde",3,0.0201342281879195,"Bajo"
"5915","3325","Madrugada",1,0.00671140939597315,"Muy bajo"
"5916","3325","Noche",1,0.00671140939597315,"Muy bajo"
"5917","3326","Madrugada",2,0.0134228187919463,"Bajo"
"5918","3326","Mañana",3,0.0201342281879195,"Bajo"
"5919","3326","Noche",1,0.00671140939597315,"Muy bajo"
"5920","3326","Tarde",3,0.0201342281879195,"Bajo"
"5921","3327","Mañana",2,0.0134228187919463,"Bajo"
"5922","3327","Tarde",2,0.0134228187919463,"Bajo"
"5923","3328","Madrugada",1,0.00671140939597315,"Muy bajo"
"5924","3328","Mañana",9,0.0604026845637584,"Moderado"
"5925","3328","Noche",3,0.0201342281879195,"Bajo"
"5926","3328","Tarde",16,0.10738255033557,"Moderado"
"5927","3329","Madrugada",1,0.00671140939597315,"Muy bajo"
"5928","3329","Mañana",2,0.0134228187919463,"Bajo"
"5929","3329","Noche",2,0.0134228187919463,"Bajo"
"5930","3330","Madrugada",3,0.0201342281879195,"Bajo"
"5931","3330","Mañana",2,0.0134228187919463,"Bajo"
"5932","3330","Noche",1,0.00671140939597315,"Muy bajo"
"5933","3330","Tarde",2,0.0134228187919463,"Bajo"
"5934","3334","Madrugada",18,0.120805369127517,"Moderado"
"5935","3334","Mañana",25,0.167785234899329,"Alto"
"5936","3334","Noche",7,0.0469798657718121,"Bajo"
"5937","3334","Tarde",17,0.114093959731544,"Moderado"
"5938","3335","Madrugada",2,0.0134228187919463,"Bajo"
"5939","3335","Mañana",2,0.0134228187919463,"Bajo"
"5940","3335","Noche",1,0.00671140939597315,"Muy bajo"
"5941","3336","Mañana",4,0.0268456375838926,"Bajo"
"5942","3336","Tarde",1,0.00671140939597315,"Muy bajo"
"5943","3337","Mañana",1,0.00671140939597315,"Muy bajo"
"5944","3337","Tarde",3,0.0201342281879195,"Bajo"
"5945","3338","Mañana",1,0.00671140939597315,"Muy bajo"
"5946","3338","Tarde",2,0.0134228187919463,"Bajo"
"5947","3339","Madrugada",1,0.00671140939597315,"Muy bajo"
"5948","3339","Mañana",3,0.0201342281879195,"Bajo"
"5949","3339","Tarde",1,0.00671140939597315,"Muy bajo"
"5950","334","Madrugada",3,0.0201342281879195,"Bajo"
"5951","334","Mañana",2,0.0134228187919463,"Bajo"
"5952","334","Noche",1,0.00671140939597315,"Muy bajo"
"5953","334","Tarde",1,0.00671140939597315,"Muy bajo"
"5954","3340","Madrugada",2,0.0134228187919463,"Bajo"
"5955","3340","Mañana",2,0.0134228187919463,"Bajo"
"5956","3340","Noche",1,0.00671140939597315,"Muy bajo"
"5957","3341","Madrugada",2,0.0134228187919463,"Bajo"
"5958","3341","Mañana",1,0.00671140939597315,"Muy bajo"
"5959","3341","Noche",1,0.00671140939597315,"Muy bajo"
"5960","3341","Tarde",1,0.00671140939597315,"Muy bajo"
"5961","3342","Madrugada",5,0.0335570469798658,"Bajo"
"5962","3342","Mañana",1,0.00671140939597315,"Muy bajo"
"5963","3342","Noche",1,0.00671140939597315,"Muy bajo"
"5964","3342","Tarde",1,0.00671140939597315,"Muy bajo"
"5965","3343","Madrugada",1,0.00671140939597315,"Muy bajo"
"5966","3343","Mañana",1,0.00671140939597315,"Muy bajo"
"5967","3343","Noche",1,0.00671140939597315,"Muy bajo"
"5968","3343","Tarde",2,0.0134228187919463,"Bajo"
"5969","3344","Madrugada",2,0.0134228187919463,"Bajo"
"5970","3344","Mañana",1,0.00671140939597315,"Muy bajo"
"5971","3345","Madrugada",1,0.00671140939597315,"Muy bajo"
"5972","3345","Mañana",1,0.00671140939597315,"Muy bajo"
"5973","3345","Tarde",4,0.0268456375838926,"Bajo"
"5974","3347","Tarde",2,0.0134228187919463,"Bajo"
"5975","3348","Tarde",1,0.00671140939597315,"Muy bajo"
"5976","3349","Madrugada",1,0.00671140939597315,"Muy bajo"
"5977","3349","Mañana",1,0.00671140939597315,"Muy bajo"
"5978","3349","Tarde",2,0.0134228187919463,"Bajo"
"5979","335","Madrugada",1,0.00671140939597315,"Muy bajo"
"5980","3350","Mañana",1,0.00671140939597315,"Muy bajo"
"5981","3351","Madrugada",1,0.00671140939597315,"Muy bajo"
"5982","3351","Mañana",7,0.0469798657718121,"Bajo"
"5983","3351","Tarde",4,0.0268456375838926,"Bajo"
"5984","3352","Madrugada",4,0.0268456375838926,"Bajo"
"5985","3352","Mañana",1,0.00671140939597315,"Muy bajo"
"5986","3352","Noche",2,0.0134228187919463,"Bajo"
"5987","3353","Tarde",1,0.00671140939597315,"Muy bajo"
"5988","3355","Mañana",4,0.0268456375838926,"Bajo"
"5989","3355","Noche",1,0.00671140939597315,"Muy bajo"
"5990","3357","Tarde",4,0.0268456375838926,"Bajo"
"5991","3358","Madrugada",1,0.00671140939597315,"Muy bajo"
"5992","3358","Mañana",3,0.0201342281879195,"Bajo"
"5993","3359","Mañana",3,0.0201342281879195,"Bajo"
"5994","3359","Tarde",1,0.00671140939597315,"Muy bajo"
"5995","336","Madrugada",5,0.0335570469798658,"Bajo"
"5996","3360","Madrugada",2,0.0134228187919463,"Bajo"
"5997","3360","Mañana",13,0.087248322147651,"Moderado"
"5998","3360","Noche",1,0.00671140939597315,"Muy bajo"
"5999","3360","Tarde",2,0.0134228187919463,"Bajo"
"6000","3361","Mañana",1,0.00671140939597315,"Muy bajo"
"6001","3362","Madrugada",2,0.0134228187919463,"Bajo"
"6002","3362","Mañana",4,0.0268456375838926,"Bajo"
"6003","3362","Noche",1,0.00671140939597315,"Muy bajo"
"6004","3363","Mañana",4,0.0268456375838926,"Bajo"
"6005","3363","Noche",2,0.0134228187919463,"Bajo"
"6006","3363","Tarde",3,0.0201342281879195,"Bajo"
"6007","3364","Madrugada",3,0.0201342281879195,"Bajo"
"6008","3364","Mañana",4,0.0268456375838926,"Bajo"
"6009","3364","Noche",1,0.00671140939597315,"Muy bajo"
"6010","3366","Madrugada",1,0.00671140939597315,"Muy bajo"
"6011","3366","Mañana",3,0.0201342281879195,"Bajo"
"6012","3366","Tarde",1,0.00671140939597315,"Muy bajo"
"6013","3367","Mañana",1,0.00671140939597315,"Muy bajo"
"6014","3367","Tarde",4,0.0268456375838926,"Bajo"
"6015","3368","Madrugada",3,0.0201342281879195,"Bajo"
"6016","3368","Mañana",8,0.0536912751677852,"Moderado"
"6017","3368","Noche",2,0.0134228187919463,"Bajo"
"6018","3368","Tarde",2,0.0134228187919463,"Bajo"
"6019","3369","Madrugada",2,0.0134228187919463,"Bajo"
"6020","3369","Mañana",2,0.0134228187919463,"Bajo"
"6021","3369","Noche",1,0.00671140939597315,"Muy bajo"
"6022","3369","Tarde",3,0.0201342281879195,"Bajo"
"6023","337","Madrugada",2,0.0134228187919463,"Bajo"
"6024","337","Mañana",2,0.0134228187919463,"Bajo"
"6025","337","Noche",3,0.0201342281879195,"Bajo"
"6026","337","Tarde",3,0.0201342281879195,"Bajo"
"6027","3370","Madrugada",1,0.00671140939597315,"Muy bajo"
"6028","3370","Mañana",1,0.00671140939597315,"Muy bajo"
"6029","3370","Noche",1,0.00671140939597315,"Muy bajo"
"6030","3370","Tarde",1,0.00671140939597315,"Muy bajo"
"6031","3371","Madrugada",1,0.00671140939597315,"Muy bajo"
"6032","3372","Mañana",1,0.00671140939597315,"Muy bajo"
"6033","3372","Tarde",2,0.0134228187919463,"Bajo"
"6034","3373","Mañana",3,0.0201342281879195,"Bajo"
"6035","3373","Tarde",1,0.00671140939597315,"Muy bajo"
"6036","3374","Madrugada",1,0.00671140939597315,"Muy bajo"
"6037","3374","Mañana",3,0.0201342281879195,"Bajo"
"6038","3374","Noche",1,0.00671140939597315,"Muy bajo"
"6039","3375","Madrugada",2,0.0134228187919463,"Bajo"
"6040","3375","Mañana",1,0.00671140939597315,"Muy bajo"
"6041","3375","Tarde",1,0.00671140939597315,"Muy bajo"
"6042","3376","Mañana",1,0.00671140939597315,"Muy bajo"
"6043","3376","Tarde",1,0.00671140939597315,"Muy bajo"
"6044","3377","Mañana",2,0.0134228187919463,"Bajo"
"6045","3377","Noche",1,0.00671140939597315,"Muy bajo"
"6046","3378","Madrugada",2,0.0134228187919463,"Bajo"
"6047","3378","Mañana",3,0.0201342281879195,"Bajo"
"6048","3378","Noche",2,0.0134228187919463,"Bajo"
"6049","3378","Tarde",6,0.0402684563758389,"Bajo"
"6050","3379","Mañana",1,0.00671140939597315,"Muy bajo"
"6051","3379","Noche",2,0.0134228187919463,"Bajo"
"6052","3379","Tarde",1,0.00671140939597315,"Muy bajo"
"6053","338","Madrugada",4,0.0268456375838926,"Bajo"
"6054","338","Mañana",2,0.0134228187919463,"Bajo"
"6055","338","Noche",1,0.00671140939597315,"Muy bajo"
"6056","338","Tarde",4,0.0268456375838926,"Bajo"
"6057","3380","Mañana",7,0.0469798657718121,"Bajo"
"6058","3380","Noche",2,0.0134228187919463,"Bajo"
"6059","3380","Tarde",3,0.0201342281879195,"Bajo"
"6060","3381","Mañana",5,0.0335570469798658,"Bajo"
"6061","3381","Noche",1,0.00671140939597315,"Muy bajo"
"6062","3381","Tarde",1,0.00671140939597315,"Muy bajo"
"6063","3382","Madrugada",1,0.00671140939597315,"Muy bajo"
"6064","3382","Mañana",1,0.00671140939597315,"Muy bajo"
"6065","3382","Tarde",1,0.00671140939597315,"Muy bajo"
"6066","3383","Mañana",4,0.0268456375838926,"Bajo"
"6067","3383","Noche",1,0.00671140939597315,"Muy bajo"
"6068","3383","Tarde",3,0.0201342281879195,"Bajo"
"6069","3384","Madrugada",2,0.0134228187919463,"Bajo"
"6070","3384","Mañana",2,0.0134228187919463,"Bajo"
"6071","3384","Noche",2,0.0134228187919463,"Bajo"
"6072","3384","Tarde",3,0.0201342281879195,"Bajo"
"6073","3386","Madrugada",2,0.0134228187919463,"Bajo"
"6074","3386","Mañana",2,0.0134228187919463,"Bajo"
"6075","3386","Noche",2,0.0134228187919463,"Bajo"
"6076","3386","Tarde",1,0.00671140939597315,"Muy bajo"
"6077","3387","Mañana",1,0.00671140939597315,"Muy bajo"
"6078","3387","Noche",1,0.00671140939597315,"Muy bajo"
"6079","3387","Tarde",2,0.0134228187919463,"Bajo"
"6080","3388","Madrugada",2,0.0134228187919463,"Bajo"
"6081","3388","Mañana",3,0.0201342281879195,"Bajo"
"6082","3388","Noche",2,0.0134228187919463,"Bajo"
"6083","3388","Tarde",2,0.0134228187919463,"Bajo"
